# mapping_set_id: https://w3id.org/commons/ols/mappings/efo.ols.sssom.tsv
# mapping_set_group: ols_sssom_extracts
# mapping_set_confidence: '0.7'
# other:
#   mapping_set_source: https://www.ebi.ac.uk/ols4/ontologies/efo
#   local_id: efo.ols
# local_name: efo.ols.sssom.tsv
# curie_map:
#   semapv: https://w3id.org/semapv/vocab/
#   owl: http://www.w3.org/2002/07/owl#
#   skos: http://www.w3.org/2004/02/skos/core#
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   chebi: http://purl.obolibrary.org/obo/chebi/
#   inchi: 'https://bioregistry.io/inchi:'
#   inchikey: 'https://bioregistry.io/inchikey:'
#   smiles: 'https://bioregistry.io/smiles:'
#   EFO: http://purl.obolibrary.org/obo/EFO_
#   PMID: http://www.ncbi.nlm.nih.gov/pubmed/
#   EFO_2: http://www.ebi.ac.uk/efo/EFO_
#   MO: http://purl.obolibrary.org/obo/MO_
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   SCTID: http://snomed.info/id/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MedDRA: http://bioportal.bioontology.org/ontologies/MEDDRA?p=classes&conceptid=
#   OMIM: https://omim.org/entry/
#   Orphanet: http://www.orpha.net/consor/cgi-bin/OC_Exp.php?Lng=EN&Expert=
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   CL: http://purl.obolibrary.org/obo/CL_
#   NCIt: http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=
#   DOID_2: 'https://www.ebi.ac.uk/ols/ontologies/doid/terms?obo_id=DOID:'
#   BTO: http://purl.obolibrary.org/obo/BTO_
#   EHDAA: http://purl.obolibrary.org/obo/EHDAA_
#   EMAPA: http://purl.obolibrary.org/obo/EMAPA_
#   FMA: http://purl.obolibrary.org/obo/FMA_
#   MA: http://purl.obolibrary.org/obo/MA_
#   MAT: http://purl.obolibrary.org/obo/MAT_
#   TAO: http://purl.obolibrary.org/obo/TAO_
#   ZFA: http://purl.obolibrary.org/obo/ZFA_
#   XAO: http://purl.obolibrary.org/obo/XAO_
#   MeSH: http://id.nlm.nih.gov/mesh/
#   SNOMEDCT: http://snomed.info/id/
#   ICD10: https://icd.who.int/browse10/2019/en#/
#   ICD9: http://www.icd9data.com/getICD9Code.ashx?icd9=
#   Wikipedia: http://en.wikipedia.org/wiki/
#   HGNC: 'https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:'
#   HP: http://purl.obolibrary.org/obo/HP_
#   NCIm: http://ncim.nci.nih.gov/ncimbrowser/ConceptReport.jsp?dictionary=NCI%20MetaThesaurus&code=
#   FBbt: http://purl.obolibrary.org/obo/FBbt_
#   TADS: http://purl.obolibrary.org/obo/TADS_
#   TGMA: http://purl.obolibrary.org/obo/TGMA_
#   OMIMPS: https://omim.org/MIM:PS
#   AAO: http://purl.obolibrary.org/obo/AAO_
#   WBbt: http://purl.obolibrary.org/obo/WBbt_
#   ICD10CM: https://icd.codes/icd10cm/
#   MP: http://purl.obolibrary.org/obo/MP_
#   OGMS: http://purl.obolibrary.org/obo/OGMS_
#   PO: http://purl.obolibrary.org/obo/PO_
#   ICD10WHO: https://icd.who.int/browse10/2019/en#/
#   MA_2: 'http://www.informatics.jax.org/searches/AMA.cgi?id=MA:'
#   CLO: http://purl.obolibrary.org/obo/CLO_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   FBdv: http://purl.obolibrary.org/obo/FBdv_
#   WBls: http://purl.obolibrary.org/obo/WBls_
#   ZFS: http://purl.obolibrary.org/obo/ZFS_
#   JAX: https://www.jax.org/strain/
#   RGD: https://rgd.mcw.edu/rgdweb/search/search.html?term=
#   IDOMAL: http://purl.obolibrary.org/obo/IDOMAL_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   HP_2: 'https://hpo.jax.org/app/browse/term/HP:'
#   DSSTox_Generic_SID: https://pubchem.ncbi.nlm.nih.gov/substance/
#   DSSTox_CID: https://pubchem.ncbi.nlm.nih.gov/compound/
#   MFOMD: http://purl.obolibrary.org/obo/MFOMD_
#   OBI: http://purl.obolibrary.org/obo/OBI_
#   GO: http://purl.obolibrary.org/obo/GO_
#   CMO: http://purl.obolibrary.org/obo/CMO_
#   coriell: http://ccr.coriell.org/Sections/Search/Sample_Detail.aspx?Ref=
#   SCTID_2010_1_31: http://snomed.info/id/
#   ATC_code: http://www.whocc.no/atc_ddd_index/?code=
#   IDO: http://purl.obolibrary.org/obo/IDO_
#   UniProt: https://purl.uniprot.org/uniprot/
#   MmusDv: http://purl.obolibrary.org/obo/MmusDv_
#   ORDO: http://www.orpha.net/ORDO/Orphanet_
#   ERO: http://purl.obolibrary.org/obo/ERO_
#   BAO: http://bioportal.bioontology.org/ontologies/BAO/bao:BAO_
#   FBDV: http://purl.obolibrary.org/obo/FBdv_
#   FMA_2: 'https://www.ebi.ac.uk/ols/ontologies/fma/terms?obo_id=FMA:'
#   HsapDv: http://purl.obolibrary.org/obo/HsapDv_
#   doi: http://dx.doi.org/
#   pubchem.compound: https://pubchem.ncbi.nlm.nih.gov/compound/
#   OAE: http://purl.obolibrary.org/obo/OAE_
#   snomedct: http://snomed.info/id/
#   uniprot.disease: https://www.uniprot.org/diseases/
#   Reactome: https://www.reactome.org/content/detail/
#   HMDB: http://www.hmdb.ca/metabolites/
#   MedGen: https://www.ncbi.nlm.nih.gov/medgen/
#   SYMP: http://purl.obolibrary.org/obo/SYMP_
#   OMIT: http://purl.obolibrary.org/obo/OMIT_
#   CHMO: http://purl.obolibrary.org/obo/CHMO_
#   PRIDE: http://purl.obolibrary.org/obo/PRIDE_
#   MEDGEN: https://www.ncbi.nlm.nih.gov/medgen/
#   CLO_2: https://www.ebi.ac.uk/ols/ontologies/clo/terms?short_form=CLO_
#   hpscreg: https://hpscreg.eu/cell-line/
#   jax: https://www.jax.org/strain/
#   ENM: http://purl.enanomapper.org/onto/ENM_
#   NPO: http://purl.bioontology.org/ontology/npo#NPO_
#   TXPO: http://purl.obolibrary.org/obo/TXPO_
#   Medgen: https://www.ncbi.nlm.nih.gov/medgen/
#   MGI: http://www.informatics.jax.org/accession/
#   PubChem: https://pubchem.ncbi.nlm.nih.gov/compound/
#   VT: http://purl.obolibrary.org/obo/VT_
#   PR: http://purl.obolibrary.org/obo/PR_
#   T3DB: http://www.t3db.org/toxins/
#   DERMO: http://purl.obolibrary.org/obo/DERMO_
subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label
EFO_2:0021029	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	glycerate measurement	
EFO_2:0021030	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	arabinose measurement	
EFO_2:0021031	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	threitol measurement	
EFO_2:0021032	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	threonate measurement	
EFO_2:0021033	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	biliverdin measurement	
EFO_2:0021034	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	pantothenate measurement	
EFO_2:0021035	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	acetylphosphate measurement	
EFO_2:0021036	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	taurolithocholate 3-sulfate measurement	
EFO_2:0021037	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	3-dehydrocarnitine measurement	
EFO_2:0021038	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	acetylcarnitine measurement	
EFO_2:0021039	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	decanoylcarnitine measurement	
EFO_2:0021040	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	hexanoylcarnitine measurement	
EFO_2:0021041	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	laurylcarnitine measurement	
EFO_2:0021042	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	octanoylcarnitine measurement	
EFO_2:0021043	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	oleoylcarnitine measurement	
EFO_2:0021044	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	palmitoylcarnitine measurement	
EFO_2:0021045	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	stearoylcarnitine measurement	
EFO_2:0021046	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	dihomo-linolenate 20:3n3 or n6 measurement	
EFO_2:0021047	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	docosahexaenoate DHA; 22:6n3 measurement	
EFO_2:0021048	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	docosapentaenoate n3 DPA; 22:5n3 measurement	
EFO_2:0021049	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	eicosapentaenoate EPA; 20:5n3 measurement	
EFO_2:0021050	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	linolenate [alpha or gamma; 18:3n3 or 6] measurement	
EFO_2:0021051	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	isovalerate measurement	
EFO_2:0021052	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	15-methylpalmitate isobar with 2-methylpalmitate measurement	
EFO_2:0021053	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	3-carboxy-4-methyl-5-propyl-2-furanpropanoate CMPF measurement	
EFO_2:0021054	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	dodecanedioate measurement	
EFO_2:0021055	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	hexadecanedioate measurement	
EFO_2:0021056	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	octadecanedioate measurement	
EFO_2:0021057	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	tetradecanedioate measurement	
EFO_2:0021058	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	n-Butyl Oleate measurement	
EFO_2:0021059	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	2-hydroxystearate measurement	
EFO_2:0021060	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	10-heptadecenoate 17:1n7 measurement	
EFO_2:0021061	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	10-nonadecenoate 19:1n9 measurement	
EFO_2:0021062	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	adrenate 22:4n6 measurement	
EFO_2:0021063	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	arachidonate 20:4n6 measurement	
EFO_2:0021064	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	dihomo-linoleate 20:2n6 measurement	
EFO_2:0021065	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	eicosenoate 20:1n9 or 11 measurement	
EFO_2:0021066	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	margarate 17:0 measurement	
EFO_2:0021067	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	myristate 14:0 measurement	
EFO_2:0021068	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	myristoleate 14:1n5 measurement	
EFO_2:0021069	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	nonadecanoate 19:0 measurement	
EFO_2:0021070	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	oleate 18:1n9 measurement	
EFO_2:0021071	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	palmitate 16:0 measurement	
EFO_2:0021072	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	palmitoleate 16:1n7 measurement	
EFO_2:0021073	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	pentadecanoate 15:0 measurement	
EFO_2:0021074	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	stearate 18:0 measurement	
EFO_2:0021075	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	stearidonate 18:4n3 measurement	
EFO_2:0021076	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-arachidonoylglycerophosphocholine measurement	
EFO_2:0021077	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-arachidonoylglycerophosphoethanolamine measurement	
EFO_2:0021078	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-arachidonoylglycerophosphoinositol measurement	
EFO_2:0021079	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-docosahexaenoylglycerophosphocholine measurement	
EFO_2:0021080	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-eicosadienoylglycerophosphocholine measurement	
EFO_2:0021081	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-eicosatrienoylglycerophosphocholine measurement	
EFO_2:0021082	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-heptadecanoylglycerophosphocholine measurement	
EFO_2:0021083	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-linoleoylglycerophosphocholine measurement	
EFO_2:0021084	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-linoleoylglycerophosphoethanolamine measurement	
EFO_2:0021085	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-myristoylglycerophosphocholine measurement	
EFO_2:0021086	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-oleoylglycerophosphocholine measurement	
EFO_2:0021087	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-oleoylglycerophosphoethanolamine measurement	
EFO_2:0021088	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-palmitoleoylglycerophosphocholine measurement	
EFO_2:0021089	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-palmitoylglycerophosphocholine measurement	
EFO_2:0021090	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-palmitoylglycerophosphoethanolamine measurement	
EFO_2:0021091	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-palmitoylglycerophosphoinositol measurement	
EFO_2:0021092	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-stearoylglycerophosphocholine measurement	
EFO_2:0021093	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-stearoylglycerophosphoethanolamine measurement	
EFO_2:0021094	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-stearoylglycerophosphoinositol measurement	
EFO_2:0021095	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	2-linoleoylglycerophosphocholine measurement	
EFO_2:0021096	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	2-oleoylglycerophosphocholine measurement	
EFO_2:0021097	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	2-palmitoylglycerophosphocholine measurement	
EFO_2:0021098	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	2-stearoylglycerophosphocholine measurement	
EFO_2:0021099	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	10-undecenoate 11:1n1 measurement	
EFO_2:0021100	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	5-dodecenoate 12:1n7 measurement	
EFO_2:0021101	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	caprate 10:0 measurement	
EFO_2:0021102	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	caproate 6:0 measurement	
EFO_2:0021103	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	caprylate 8:0 measurement	
EFO_2:0021104	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	heptanoate 7:0 measurement	
EFO_2:0021105	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	laurate 12:0 measurement	
EFO_2:0021106	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	pelargonate 9:0 measurement	
EFO_2:0021107	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	undecanoate 11:0 measurement	
EFO_2:0021108	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-linoleoylglycerol 1-monolinolein measurement	
EFO_2:0021109	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-oleoylglycerol 1-monoolein measurement	
EFO_2:0021110	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-palmitoylglycerol 1-monopalmitin measurement	
EFO_2:0021111	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-stearoylglycerol 1-monostearin measurement	
EFO_2:0021112	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	valerate measurement	
EFO_2:0021113	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	4-androsten-3beta,17beta-diol disulfate 1 measurement	
EFO_2:0021114	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	4-androsten-3beta,17beta-diol disulfate 2 measurement	
EFO_2:0021115	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	5alpha-androstan-3beta,17beta-diol disulfate measurement	
EFO_2:0021116	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	7-alpha-hydroxy-3-oxo-4-cholestenoate 7-Hoca measurement	
EFO_2:0021117	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	androsterone sulfate measurement	
EFO_2:0021118	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	cortisone measurement	
EFO_2:0021119	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	dehydroisoandrosterone sulfate DHEA-S measurement	
EFO_2:0021120	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	epiandrosterone sulfate measurement	
EFO_2:0021121	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	lathosterol measurement	
EFO_2:0021122	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	N1-methyladenosine measurement	
EFO_2:0021123	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	7-methylguanine measurement	
EFO_2:0021124	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	guanosine measurement	
EFO_2:0021125	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	N2,N2-dimethylguanosine measurement	
EFO_2:0021126	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	pseudouridine measurement	
EFO_2:0021127	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	aspartylphenylalanine measurement	
EFO_2:0021128	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	cycloleu-pro measurement	
EFO_2:0021129	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	glycylvaline measurement	
EFO_2:0021130	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	leucylleucine measurement	
EFO_2:0021131	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	phenylalanylphenylalanine measurement	
EFO_2:0021132	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	pro-hydroxy-pro measurement	
EFO_2:0021133	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	pyroglutamylglycine measurement	
EFO_2:0021134	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	ADpSGEGDFXAEGGGVR measurement	
EFO_2:0021135	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	ADSGEGDFXAEGGGVR measurement	
EFO_2:0021136	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	DSGEGDFXAEGGGVR measurement	
EFO_2:0021137	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	gamma-glutamylglutamate measurement	
EFO_2:0021138	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	gamma-glutamylglutamine measurement	
EFO_2:0021139	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	gamma-glutamylisoleucine measurement	
EFO_2:0021140	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	gamma-glutamylleucine measurement	
EFO_2:0021141	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	gamma-glutamylmethionine measurement	
EFO_2:0021142	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	gamma-glutamylphenylalanine measurement	
EFO_2:0021143	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	gamma-glutamylthreonine measurement	
EFO_2:0021144	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	gamma-glutamyltyrosine measurement	
EFO_2:0021145	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	gamma-glutamylvaline measurement	
EFO_2:0021146	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	bradykinin, des-arg 9 measurement	
EFO_2:0021147	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	HWESASXX measurement	
EFO_2:0021148	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	4-ethylphenylsulfate measurement	
EFO_2:0021149	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	4-vinylphenol sulfate measurement	
EFO_2:0021150	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	benzoate measurement	
EFO_2:0021151	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	catechol sulfate measurement	
EFO_2:0021152	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	glycerol 2-phosphate measurement	
EFO_2:0021153	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	2-hydroxyacetaminophen sulfate measurement	
EFO_2:0021154	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	2-methoxyacetaminophen sulfate measurement	
EFO_2:0021155	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	3-cystein-S-ylacetaminophen measurement	
EFO_2:0021156	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	4-acetaminophen sulfate measurement	
EFO_2:0021157	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	hydroquinone sulfate measurement	
EFO_2:0021158	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	ibuprofen measurement	
EFO_2:0021159	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	metoprolol acid metabolite measurement	
EFO_2:0021160	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	p-acetamidophenylglucuronide measurement	
EFO_2:0021161	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	salicylate measurement	
EFO_2:0021162	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	salicyluric glucuronide measurement	
EFO_2:0021163	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	ergothioneine measurement	
EFO_2:0021164	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	homostachydrine measurement	
EFO_2:0021165	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	N-2-furoylglycine measurement	
EFO_2:0021166	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	piperine measurement	
EFO_2:0021167	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	quinate measurement	
EFO_2:0021168	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	saccharin measurement	
EFO_2:0021169	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	stachydrine measurement	
EFO_2:0021170	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	thymol sulfate measurement	
EFO_2:0021171	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	erythritol measurement	
EFO_2:0021172	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1,3,7-trimethylurate measurement	
EFO_2:0021173	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-methylurate measurement	
EFO_2:0021174	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	1-methylxanthine measurement	
EFO_2:0021175	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	3-methylxanthine measurement	
EFO_2:0021176	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	7-methylxanthine measurement	
EFO_2:0021177	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	caffeine measurement	
EFO_2:0021178	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	paraxanthine measurement	
EFO_2:0021179	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	theobromine measurement	
EFO_2:0021180	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	theophylline measurement	
EFO_2:0021181	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-01911 measurement	
EFO_2:0021182	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-02249 measurement	
EFO_2:0021183	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-02269 measurement	
EFO_2:0021184	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-02973 measurement	
EFO_2:0021185	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-03003 measurement	
EFO_2:0021186	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-03056--N-[3- 2-Oxopyrrolidin-1-yl propyl]acetamide measurement	
EFO_2:0021187	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-03088 measurement	
EFO_2:0021188	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-03094 measurement	
EFO_2:0021189	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-04357 measurement	
EFO_2:0021190	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-04494 measurement	
EFO_2:0021191	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-04495 measurement	
EFO_2:0021192	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-04498 measurement	
EFO_2:0021193	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-04499--3,4-dihydroxybutyrate measurement	
EFO_2:0021194	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-04500 measurement	
EFO_2:0021195	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-05426 measurement	
EFO_2:0021196	oboInOwl:hasDbXref	PMID:24816252	semapv:UnspecifiedMatching	X-05907 measurement	
